ticket_id,status,priority,source,ticket_group,created_time,resolved_time,initial_time,agent_interactions,customer_interactions,type,course,user_id,agent_id
2079806,Pending,Low,Email,Student Success,2018-03-17 21:11:00,,,0,1,Discussion Forum,NA,3562,8
64400,Closed,Low,Email,Student Success,2018-03-14 18:32:00,2018-03-14 19:00:00,2018-03-14 19:00:00,1,1,General Course Announcements,OXF-BCH-2018-02-28,37,8
1976656,Closed,Urgent,Email,Student Success | Blockchain,2018-03-01 08:14:00,2018-03-01 16:33:00,2018-03-01 11:55:00,1,2,Login,OXF-BCH-2018-02-28,1541,8
1975345,Closed,Low,Email,Student Success | Blockchain,2018-03-01 04:47:00,2018-03-01 12:09:00,,0,2,Login,OXF-BCH-2018-02-28,37,8
2109594,Closed,Urgent,Email,Student Success,2018-03-22 18:14:00,2018-03-22 18:33:00,2018-03-22 18:18:00,2,2,Assignment Upload,OXF-BCH-2018-02-28,270,8
2032947,Closed,Low,Email,Student Success,2018-03-09 09:28:00,2018-03-09 09:53:00,,0,1,Discussion Forum,NA,3562,8
2104892,Closed,Urgent,Email,Student Success,2018-03-22 08:43:00,2018-03-22 14:26:00,2018-03-22 13:07:00,2,2,Grades,LSE-PRE-2018-02-28,1403,8
2071727,Closed,Low,Email,Student Success,2018-03-16 04:10:00,2018-03-16 11:12:00,2018-03-16 11:12:00,1,1,Video (Playback & Download),OXF-BCH-2018-02-28,467,8
2094519,Closed,Low,Email,Student Success,2018-03-20 13:49:00,2018-03-20 14:05:00,,0,1,Extension Request,OXF-BCH-2018-02-28,146,8
2108705,Closed,Low,Email,Student Success,2018-03-22 15:30:00,2018-03-22 16:10:00,,0,1,Discussion Forum,OXF-BCH-2018-02-28,146,8
2054598,Closed,Urgent,Email,Student Success | Blockchain,2018-03-13 17:52:00,2018-03-14 11:16:00,2018-03-13 18:38:00,3,3,Groups,OXF-BCH-2018-02-28,2544,8
2101476,Closed,Low,Email,Student Success | Blockchain,2018-03-21 17:48:00,2018-03-21 18:36:00,2018-03-21 18:34:00,1,1,General Course Announcements,OXF-BCH-2018-02-28,162,8
2105186,Closed,Low,Email,Student Success,2018-03-22 10:18:00,2018-03-22 10:23:00,,0,1,General Course Announcements,NA,3558,8
2127957,Closed,Low,Email,Student Success,2018-03-26 18:58:00,2018-03-27 08:10:00,,0,1,Extension Request,NA,3558,8
2126955,Closed,Urgent,Email,Student Success,2018-03-26 16:22:00,2018-04-03 16:13:00,2018-03-27 01:33:00,4,3,Groups,OXF-BCH-2018-02-28,795,8
2015359,Closed,Low,Email,Student Success,2018-03-06 15:18:00,2018-03-06 15:36:00,,0,1,Extension Request,UCT-FM-2018-01-22,37,8
2075281,Closed,Urgent,Email,Student Success,2018-03-16 18:19:00,2018-04-09 17:51:00,2018-03-16 19:02:00,4,3,Assignment Download,OXF-BCH-2018-02-28,1896,8
2075238,Open,Low,Email,Student Success,2018-03-16 17:53:00,,,0,1,,NA,1896,8
2058882,Closed,Low,Email,Student Success | Blockchain,2018-03-14 03:43:00,2018-03-14 09:59:00,,0,1,Extension Request,OXF-BCH-2018-02-28,146,8
2100659,Closed,Low,Email,Student Success,2018-03-21 12:57:00,2018-03-21 13:35:00,2018-03-21 13:35:00,1,1,Grades,LSE-PRE-2018-02-28,2625,8
2095631,Closed,Low,Email,Student Success,2018-03-20 16:19:00,2018-03-20 18:05:00,,0,1,,NA,1237,8
2122868,Closed,Low,Email,Student Success,2018-03-26 03:23:00,2018-03-26 10:03:00,,0,1,Discussion Forum,OXF-BCH-2018-02-28,146,8
2089088,Closed,Urgent,Email,Student Success,2018-03-19 17:43:00,2018-03-20 15:42:00,2018-03-19 21:24:00,3,3,Cancellations,OXF-BCH-2018-02-28,1544,8
2108714,Closed,Low,Email,Student Success,2018-03-22 15:33:00,2018-03-22 16:10:00,,0,1,Discussion Forum,OXF-BCH-2018-02-28,146,8
2133027,Closed,Low,Email,Student Success,2018-03-27 15:13:00,2018-03-27 15:26:00,,0,1,Discussion Forum,OXF-BCH-2018-02-28,146,8
2137363,Closed,Urgent,Email,Student Success,2018-03-28 07:28:00,2018-03-28 16:17:00,2018-03-28 16:10:00,1,2,Groups,OXF-BCH-2018-02-28,850,8
2069684,Closed,Urgent,Email,Student Success | Blockchain,2018-03-15 16:55:00,2018-03-16 10:13:00,2018-03-15 18:40:00,3,2,Groups,OXF-BCH-2018-02-28,2086,8
2090584,Closed,Low,Email,Student Success,2018-03-19 23:42:00,2018-03-20 12:17:00,2018-03-20 12:17:00,1,1,Extension Request,OXF-BCH-2018-02-28,527,8
2052723,Closed,Low,Portal,Student Success | Blockchain,2018-03-13 14:31:00,2018-03-16 11:58:00,,0,1,Other,NA,1314,8
2074685,Closed,Low,Email,Student Success,2018-03-16 15:41:00,2018-03-16 15:54:00,2018-03-16 15:54:00,1,1,Live Sessions,OXF-BCH-2018-02-28,3144,8
2109857,Closed,Urgent,Email,Student Success,2018-03-22 19:15:00,2018-03-23 16:30:00,2018-03-22 21:23:00,3,3,Grades,OXF-BCH-2018-02-28,787,8
2073010,Closed,Urgent,Email,Student Success,2018-03-16 10:09:00,2018-03-16 21:08:00,2018-03-16 11:17:00,1,2,Discussion Forum,OXF-BCH-2018-02-28,2345,8
2087947,Closed,Low,Email,Student Success,2018-03-19 15:02:00,2018-03-19 15:18:00,2018-03-19 15:14:00,1,1,Other,OXF-BCH-2018-02-28,2361,8
2021266,Closed,Low,Email,Student Success,2018-03-07 11:11:00,2018-03-07 11:14:00,,0,1,Discussion Forum,NA,37,8
2075245,Closed,Low,Email,Student Success,2018-03-16 17:57:00,2018-03-16 18:05:00,,0,1,Extension Request,OXF-BCH-2018-02-28,37,8
2139430,Closed,Urgent,Email,Student Success,2018-03-28 13:11:00,2018-03-28 15:34:00,2018-03-28 14:43:00,1,2,Discussion Forum,OXF-BCH-2018-02-28,68,8
2052828,Closed,Low,Email,Student Success,2018-03-13 15:09:00,2018-03-13 15:34:00,,0,1,Extension Request,LSE-PRE-2018-02-28,37,8
2051979,Closed,Low,Email,Student Success,2018-03-13 08:12:00,2018-03-13 11:49:00,,0,1,Extension Request,LSE-PRE-2018-02-28,37,8
2120813,Closed,Low,Email,Student Success,2018-03-25 14:18:00,2018-03-27 08:54:00,,0,1,Extension Request,UCT-PTA-2018-01-25,3558,8
1979328,Closed,Low,Email,Student Success | Blockchain,2018-03-01 13:54:00,2018-03-01 14:31:00,2018-03-01 14:31:00,1,1,Groups,OXF-BCH-2018-02-28,1080,8
2140412,Closed,Urgent,Email,Student Success,2018-03-28 15:50:00,2018-04-04 15:44:00,2018-03-28 16:21:00,5,4,Coaching,OXF-BCH-2018-02-28,787,8
2059540,Closed,Urgent,Email,Student Success | Blockchain,2018-03-14 06:05:00,2018-03-21 16:13:00,2018-03-14 17:33:00,4,3,Groups,OXF-BCH-2018-02-28,37,8
2052657,Closed,Urgent,Email,Student Success | Blockchain,2018-03-13 14:07:00,2018-03-14 12:31:00,2018-03-13 16:12:00,2,2,Deferrals,OXF-BCH-2018-02-28,1968,8
2058399,Closed,Low,Email,Student Success | Blockchain,2018-03-14 00:16:00,2018-03-14 14:08:00,2018-03-14 14:08:00,1,1,OLC Navigation,OXF-BCH-2018-02-28,466,8
2083940,Closed,Low,Email,Student Success,2018-03-18 21:51:00,2018-03-19 14:14:00,,0,1,Extension Request,OXF-BCH-2018-02-28,37,8
2108855,Closed,Low,Portal,Student Success | Blockchain,2018-03-22 16:08:00,2018-03-28 16:34:00,,0,1,Grades,OXF-BCH-2018-02-28,1679,8
2022276,Closed,Urgent,Email,Student Success,2018-03-07 13:09:00,2018-03-07 13:44:00,2018-03-07 13:15:00,2,3,Grades,UCT-FM-2018-01-22,3367,8
2100796,Closed,Urgent,Email,Student Success,2018-03-21 13:46:00,2018-03-21 14:54:00,2018-03-21 14:16:00,2,2,Grades,LSE-PRE-2018-02-28,2754,8
2034801,Closed,Urgent,Email,Student Success,2018-03-09 14:40:00,2018-03-09 14:43:00,2018-03-09 14:41:00,1,2,General Course Announcements,LSE-PRE-2018-02-28,3533,8
2088848,Closed,Low,Email,Student Success,2018-03-19 17:22:00,2018-03-19 17:32:00,,0,1,Extension Request,LSE-PRE-2018-02-28,3562,8
2108920,Closed,Low,Email,Student Success,2018-03-22 16:20:00,2018-03-22 17:18:00,,0,1,General Course Announcements,NA,146,8
2127954,Closed,Low,Email,Student Success,2018-03-26 18:58:00,2018-03-27 08:10:00,,0,1,Extension Request,NA,3558,8
2075414,Closed,Urgent,Email,Student Success,2018-03-16 18:44:00,2018-03-16 19:20:00,2018-03-16 18:58:00,3,3,Groups,OXF-BCH-2018-02-28,1239,8
2093442,Closed,Low,Email,Student Success,2018-03-20 11:31:00,2018-03-20 11:38:00,,0,1,Extension Request,UCT-FM-2018-01-22,3558,8
2148748,Closed,Urgent,Email,Student Success,2018-03-30 00:51:00,2018-03-31 10:47:00,2018-03-30 12:43:00,3,4,Assignment Upload,OXF-BCH-2018-02-28,566,8
2063726,Closed,Low,Email,Student Success,2018-03-14 16:38:00,2018-03-15 11:09:00,2018-03-14 20:52:00,1,1,Quiz,LSE-PRE-2018-02-28,664,8
137304,Open,Low,Email,Student Success,2018-03-28 07:00:00,,,0,1,Extension Request,NA,3558,8
2096832,Closed,Low,Email,Student Success,2018-03-20 18:34:00,2018-03-20 18:42:00,,0,1,Extension Request,OXF-BCH-2018-02-28,146,8
2074719,Closed,Low,Email,Student Success,2018-03-16 15:54:00,2018-03-16 16:08:00,2018-03-16 16:08:00,1,1,Extension Request,OXF-BCH-2018-02-28,3108,8
2113694,Closed,Urgent,Email,Student Success,2018-03-23 13:56:00,2018-03-26 12:17:00,2018-03-23 14:32:00,4,4,Groups,OXF-BCH-2018-02-28,953,8
2127688,Closed,Low,Email,Student Success | Blockchain,2018-03-26 18:10:00,2018-03-27 11:11:00,2018-03-27 01:39:00,2,1,Groups,OXF-BCH-2018-02-28,953,8
2100805,Closed,Urgent,Email,Student Success,2018-03-21 13:50:00,2018-03-22 14:12:00,2018-03-21 14:18:00,4,3,Other,OXF-BCH-2018-02-28,1561,8
2101081,Closed,Low,Email,Student Success,2018-03-21 15:31:00,2018-03-21 15:32:00,,0,1,General Course Announcements,NA,3562,8
2096487,Closed,Low,Email,Student Success,2018-03-20 18:04:00,2018-03-20 18:26:00,2018-03-20 18:26:00,1,1,Deferrals,OXF-BCH-2018-02-28,2909,8
2094950,Closed,Low,Email,Student Success,2018-03-20 14:49:00,2018-03-20 15:51:00,,0,1,Extension Request,OXF-BCH-2018-02-28,146,8
2109320,Closed,Low,Email,Student Success,2018-03-22 17:14:00,2018-03-22 17:28:00,2018-03-22 17:27:00,1,1,Live Sessions,OXF-BCH-2018-02-28,2973,8
2154133,Closed,Low,Email,Student Success,2018-03-31 12:16:00,2018-04-02 16:45:00,,0,1,Discussion Forum,OXF-BCH-2018-02-28,146,8
2147817,Closed,Urgent,Email,Student Success,2018-03-29 19:16:00,2018-03-30 13:03:00,2018-03-29 20:42:00,3,3,Head Tutor Query,OXF-BCH-2018-02-28,2186,8
1993950,Closed,Low,Email,Student Success | Blockchain,2018-03-03 12:13:00,2018-03-05 11:46:00,2018-03-05 11:45:00,1,1,Grades,OXF-BCH-2018-02-28,37,8
2065978,Closed,Urgent,Email,Student Success,2018-03-15 04:31:00,2018-03-19 10:48:00,2018-03-15 13:47:00,4,4,Groups,OXF-BCH-2018-02-28,787,8
2054569,Closed,Low,Email,Student Success | Blockchain,2018-03-13 17:50:00,2018-03-13 18:37:00,,0,1,Groups,OXF-BCH-2018-02-28,3721,8
2147021,Closed,Low,Email,Student Success,2018-03-29 16:33:00,2018-03-29 21:31:00,,0,1,General Course Announcements,NA,3558,8
2061581,Closed,Urgent,Email,Student Success,2018-03-14 11:11:00,2018-03-14 12:14:00,2018-03-14 11:13:00,1,2,General Course Announcements,UCT-TXL-2018-01-22,37,8
2110054,Closed,Urgent,Email,Student Success,2018-03-22 20:12:00,2018-03-26 10:58:00,2018-03-23 05:48:00,4,2,HT Support Query,OXF-BCH-2018-02-28,756,8
2112147,Closed,Low,Email,Student Success,2018-03-23 08:48:00,2018-03-23 10:12:00,2018-03-23 10:11:00,1,1,OLC Navigation,UCT-FM-2018-01-22,2221,8
2054519,Closed,Low,Email,Student Success,2018-03-13 17:47:00,2018-03-13 18:06:00,2018-03-13 18:05:00,1,1,Extension Request,NA,831,8
2053928,Closed,Low,Email,Student Success,2018-03-13 17:28:00,2018-03-13 17:31:00,,0,1,Extension Request,LSE-PRE-2018-02-28,37,8
2113490,Closed,Low,Email,Student Success,2018-03-23 13:19:00,2018-03-23 13:34:00,,0,1,General Course Announcements,NA,146,8
2016624,Closed,Low,Email,Student Success,2018-03-06 17:54:00,2018-03-06 17:58:00,,0,1,Extension Request,UCT-TXL-2018-01-22,37,8
2055906,Closed,Low,Email,Student Success,2018-03-13 18:56:00,2018-03-13 19:02:00,,0,1,General Course Announcements,NA,37,8
2116256,Closed,Urgent,Email,Student Success,2018-03-24 06:06:00,2018-03-30 08:54:00,2018-03-24 06:15:00,5,6,Discussion Forum,OXF-BCH-2018-02-28,68,8
2145113,Closed,Urgent,Email,Student Records,2018-03-29 11:36:00,2018-03-29 11:58:00,,0,1,,NA,2722,34
2047691,Closed,Urgent,Email,Certificates,2018-03-12 11:22:00,2018-03-12 11:28:00,2018-03-12 11:27:00,2,1,Certificate Task,NA,1819,34
2048346,Closed,Urgent,Email,Certificates,2018-03-12 12:46:00,2018-03-12 12:55:00,,0,1,,NA,37,34
1980339,Closed,Urgent,Email,Student Success,2018-03-01 15:35:00,2018-04-09 14:40:00,2018-03-01 16:49:00,2,3,Welcome Interaction,UCT-COM-2018-03-01,37,1
2027152,Closed,Low,Email,Student Success,2018-03-08 08:42:00,2018-03-08 09:48:00,2018-03-08 09:12:00,1,1,Grades,NA,2745,1
2071718,Closed,Low,Email,Student Success,2018-03-16 03:18:00,2018-03-16 15:18:00,,0,1,Extension Request,NA,37,1
2147121,Closed,Low,Email,Student Success,2018-03-29 17:06:00,2018-04-03 16:43:00,,0,1,Extension Request,NA,3558,1
2088471,Closed,Low,Email,Student Success,2018-03-19 16:20:00,2018-03-19 17:19:00,,0,1,Extension Request,NA,3558,1
2124850,Closed,Low,Email,Student Success,2018-03-26 11:00:00,2018-03-26 16:44:00,,0,1,General Course Announcements,NA,3563,1
2081863,Closed,Low,Email,Student Success,2018-03-18 12:03:00,2018-03-19 12:05:00,,0,1,Discussion Forum,NA,3558,1
2110506,Closed,Low,Email,Student Success,2018-03-22 22:18:00,2018-03-22 22:34:00,,0,1,General Course Announcements,UCT-HRM-2018-01-22,3558,1
2086368,Closed,Low,Email,Student Success,2018-03-19 11:03:00,2018-03-19 17:14:00,,0,1,Extension Request,NA,37,1
1986312,Closed,Low,Email,Student Success,2018-03-02 10:07:00,2018-03-02 11:22:00,2018-03-02 11:21:00,1,1,Head Tutor Query,NA,37,1
2062319,Closed,Urgent,Email,Student Success,2018-03-14 13:20:00,2018-03-15 13:35:00,2018-03-15 00:45:00,2,2,Grades,NA,37,1
2123625,Closed,Low,Email,Student Success,2018-03-26 07:48:00,2018-03-26 09:58:00,,0,1,Extension Request,NA,3558,1
2048053,Closed,Low,Email,Student Success,2018-03-12 12:10:00,2018-03-12 13:50:00,2018-03-12 13:50:00,1,1,Login,NA,37,1
2047638,Closed,Low,Email,Student Success,2018-03-12 11:06:00,2018-03-12 11:09:00,,0,1,Discussion Forum,NA,37,1
2064769,Closed,Low,Email,Student Success,2018-03-14 20:27:00,2018-03-15 16:05:00,2018-03-14 22:30:00,2,1,Grades,NA,1985,1
2053222,Closed,Low,Email,Student Success,2018-03-13 16:06:00,2018-03-13 16:41:00,,0,1,Extension Request,NA,37,1
2111923,Closed,Urgent,Email,Student Success,2018-03-23 07:53:00,2018-03-23 16:41:00,2018-03-23 16:28:00,1,3,Grades,NA,856,1
2106487,Closed,Low,Email,Student Success,2018-03-22 11:23:00,2018-03-22 15:24:00,,0,1,Extension Request,NA,3558,1
2087230,Closed,Low,Email,Student Success,2018-03-19 13:24:00,2018-03-19 14:15:00,,0,1,Certificates,NA,37,1
2048673,Open,Low,Email,Student Success,2018-03-12 13:42:00,,,0,1,,NA,3698,1
2145275,Closed,Low,Email,Student Success,2018-03-29 11:59:00,2018-03-29 16:54:00,,0,1,General Course Announcements,NA,3558,1
2049388,Closed,Low,Email,Student Success,2018-03-12 15:52:00,2018-03-12 16:01:00,,0,1,Extension Request,NA,3558,1
2145299,Closed,Low,Email,Student Success,2018-03-29 12:03:00,2018-03-29 16:54:00,,0,2,General Course Announcements,NA,3558,1
2138800,Closed,Urgent,Email,Student Success,2018-03-28 11:05:00,2018-03-28 13:32:00,2018-03-28 13:25:00,1,2,Grades,NA,636,1
2059964,Closed,Low,Email,Student Success,2018-03-14 08:03:00,2018-03-14 13:41:00,2018-03-14 13:39:00,1,1,Head Tutor Query,NA,1193,1
2050938,Closed,Urgent,Email,Student Success,2018-03-12 21:13:00,2018-03-13 10:19:00,2018-03-13 09:54:00,1,2,Head Tutor Query,NA,518,1
2138439,Closed,Low,Email,Student Success,2018-03-28 10:39:00,2018-03-28 11:00:00,,0,1,General Course Announcements,NA,3563,1
2110854,Closed,Low,Email,Student Success,2018-03-23 00:17:00,2018-03-23 14:43:00,,0,1,OLC Navigation,NA,379,1
2125278,Closed,Low,Email,Student Success,2018-03-26 12:04:00,2018-03-26 15:36:00,,0,1,Extension Request,NA,3558,1
2127314,Closed,Urgent,Email,Student Success,2018-03-26 17:07:00,2018-04-10 11:05:00,2018-03-26 18:55:00,5,6,Assignment Download,USB-WIL-2018-02-26,2018,1
2139099,Closed,Low,Email,Student Success,2018-03-28 11:50:00,2018-03-28 14:00:00,,0,1,Extension Request,NA,3558,1
2137308,Closed,Low,Email,Student Success,2018-03-28 07:03:00,2018-03-28 11:26:00,,0,1,Extension Request,NA,3558,1
2135588,Closed,Low,Email,Student Success,2018-03-27 22:20:00,2018-03-28 10:59:00,2018-03-28 10:59:00,1,1,Cancellations,NA,524,1
2139147,Closed,Low,Email,Student Success,2018-03-28 12:08:00,2018-03-28 14:04:00,,0,4,Discussion Forum Settings,NA,3558,1
2108942,Closed,Low,Email,Student Success,2018-03-22 16:22:00,2018-03-22 16:30:00,,0,1,General Course Announcements,NA,3558,1
2093012,Closed,Low,Email,Student Success,2018-03-20 10:32:00,2018-03-20 10:57:00,,0,1,Extension Request,NA,3558,1
2015391,Closed,Low,Email,Student Success,2018-03-06 15:24:00,2018-03-06 15:32:00,,0,1,Extension Request,NA,37,1
2155074,Closed,Urgent,Email,Student Success,2018-03-31 17:36:00,2018-04-04 14:20:00,2018-03-31 20:20:00,2,3,Deferrals,NA,805,1
2142411,Closed,Low,Email,Student Success,2018-03-28 22:43:00,2018-04-03 09:44:00,,0,1,Extension Request,NA,3558,1
2051988,Closed,Low,Email,Student Success,2018-03-13 08:31:00,2018-03-13 09:20:00,,0,1,Extension Request,NA,3558,1
2093130,Closed,Low,Email,Student Success,2018-03-20 10:55:00,2018-03-20 10:58:00,,0,1,Extension Request,NA,3558,1
2124743,Closed,Urgent,Email,Student Success,2018-03-26 10:31:00,2018-03-29 16:29:00,2018-03-26 16:29:00,2,4,General Course Announcements,NA,1146,1
2098248,Closed,Low,Email,Student Success,2018-03-20 22:57:00,2018-03-22 14:52:00,,0,1,Discussion Forum,NA,3558,1
2113224,Closed,Low,Email,Student Success,2018-03-23 12:29:00,2018-03-23 16:52:00,2018-03-23 16:52:00,1,1,Notes,NA,1407,1
2145333,Closed,Urgent,Email,Student Success,2018-03-29 12:08:00,2018-03-30 09:25:00,,0,2,General Course Announcements,NA,3558,1
2122289,Closed,Low,Email,Student Success,2018-03-25 22:17:00,2018-03-26 12:59:00,2018-03-26 00:56:00,2,1,Extension Request,NA,843,1
2072355,Closed,Urgent,Email,Student Success,2018-03-16 07:25:00,2018-03-17 15:31:00,2018-03-16 16:09:00,1,2,Extension Request,UCT-SM-2018-02-22,843,1
2137600,Closed,Low,Email,Student Success,2018-03-28 08:18:00,2018-03-28 11:28:00,,0,1,Extension Request,NA,3558,1
2113056,Closed,Low,Email,Student Success,2018-03-23 11:38:00,2018-03-23 16:46:00,2018-03-23 16:45:00,1,1,OLC Navigation,NA,1270,1
2051950,Closed,Urgent,Email,Student Success,2018-03-13 07:47:00,2018-03-13 16:50:00,2018-03-13 10:23:00,1,2,Login,NA,1274,1
2136083,Closed,Urgent,Email,Student Success,2018-03-27 23:37:00,2018-03-28 11:55:00,2018-03-28 11:23:00,1,3,Extension Request,NA,576,1
2059531,Closed,Low,Email,Student Success,2018-03-14 06:00:00,2018-03-14 13:04:00,,0,1,Extension Request,NA,37,1
2086254,Open,Low,Email,Student Success,2018-03-19 10:34:00,,,0,1,,NA,3558,1
2140413,Closed,Urgent,Email,Student Success,2018-03-28 15:50:00,2018-04-05 09:35:00,2018-03-28 15:55:00,3,4,Login,UCT-PLL-2018-03-22,3411,1
2063825,Closed,Low,Email,Student Success,2018-03-14 16:59:00,2018-03-15 14:16:00,,0,1,Grades,UCT-HR-2018-02-19,3811,1
2137793,Closed,Low,Email,Student Success,2018-03-28 08:43:00,2018-03-28 11:42:00,,0,1,Extension Request,NA,3558,1
2124963,Closed,Low,Email,Student Success,2018-03-26 11:23:00,2018-03-26 16:46:00,,0,1,Login,NA,3904,1
2137844,Closed,Low,Email,Student Success,2018-03-28 09:00:00,2018-03-28 11:43:00,,0,1,Discussion Forum,NA,3558,1
2059991,Closed,Low,Email,Student Success,2018-03-14 08:15:00,2018-03-14 14:43:00,2018-03-14 14:43:00,1,1,Grades,NA,1074,1
2137860,Closed,Low,Email,Student Success,2018-03-28 09:04:00,2018-03-28 11:44:00,,0,1,Discussion Forum,NA,3558,1
2140592,Closed,Low,Email,Student Success,2018-03-28 16:18:00,2018-03-28 16:22:00,,0,1,General Course Announcements,NA,3558,1
2138362,Closed,Low,Email,Student Success,2018-03-28 10:30:00,2018-03-28 12:23:00,2018-03-28 12:22:00,1,1,Head Tutor Query,NA,2045,1
2130316,Closed,Low,Email,Student Success,2018-03-27 08:12:00,2018-03-27 10:08:00,,0,1,Extension Request,NA,3558,1
2092522,Closed,Low,Email,Student Success,2018-03-20 09:31:00,2018-03-20 09:55:00,,0,1,Extension Request,NA,3558,1
2062231,Closed,Urgent,Email,Student Success,2018-03-14 12:54:00,2018-03-20 10:20:00,2018-03-15 00:36:00,3,5,Deferrals,UCT-BSA-2018-02-26,37,1
2052364,Closed,Low,Email,Student Success,2018-03-13 12:02:00,2018-03-13 15:03:00,,0,1,Extension Request,NA,37,1
2052366,Closed,Low,Email,Student Success,2018-03-13 12:02:00,2018-03-13 15:03:00,,0,1,Extension Request,NA,37,1
2008777,Closed,Urgent,Email,Student Success,2018-03-05 16:40:00,2018-03-05 16:54:00,,0,1,Extension Request,NA,3631,1
2143616,Closed,Low,Email,Student Success,2018-03-29 06:59:00,2018-04-03 10:25:00,,0,1,Discussion Forum,NA,3558,1
2132650,Closed,Low,Email,Student Success,2018-03-27 14:19:00,2018-03-27 16:54:00,,0,1,Discussion Forum,NA,3558,1
2067010,Closed,Low,Email,Student Success,2018-03-15 08:37:00,2018-03-16 11:57:00,,0,1,Grades,NA,3819,1
2085673,Closed,Low,Email,Student Success,2018-03-19 09:15:00,2018-03-19 15:53:00,,0,1,Discussion Forum,NA,37,1
2106447,Closed,Low,Email,Student Success,2018-03-22 11:16:00,2018-03-22 15:23:00,,0,1,Grades,NA,3819,1
2154295,Closed,Low,Email,Student Success,2018-03-31 13:28:00,2018-04-03 12:52:00,,0,1,Discussion Forum,NA,3558,1
2052381,Closed,Low,Email,Student Success,2018-03-13 12:09:00,2018-03-13 15:29:00,,0,1,Profile Changes,NA,37,1
2138116,Closed,Low,Email,Student Success,2018-03-28 09:44:00,2018-03-28 11:58:00,,0,1,Extension Request,NA,3558,1
2008824,Closed,Low,Email,Student Success,2018-03-05 16:48:00,2018-03-05 16:54:00,,0,1,Extension Request,NA,3558,1
2049090,Closed,Low,Email,Student Success,2018-03-12 15:12:00,2018-03-12 15:33:00,,0,1,Discussion Forum,NA,37,1
2085366,Closed,Urgent,Email,Student Success,2018-03-19 07:57:00,2018-03-29 06:50:00,,0,2,General Task,NA,3447,1
2111626,Closed,Low,Email,Student Success,2018-03-23 06:01:00,2018-03-23 14:47:00,2018-03-23 14:47:00,1,1,Head Tutor Query,NA,841,1
2066395,Closed,Low,Email,Student Success,2018-03-15 05:30:00,2018-03-15 15:56:00,,0,1,Extension Request,NA,841,1
2013332,Closed,Urgent,Email,Student Success,2018-03-06 10:11:00,2018-03-06 11:41:00,2018-03-06 10:27:00,1,2,Head Tutor Query,NA,37,1
2086053,Closed,Low,Email,Student Success,2018-03-19 10:14:00,2018-03-19 17:08:00,2018-03-19 17:07:00,1,1,Grades,NA,1017,1
2124525,Closed,Low,Email,Student Success,2018-03-26 10:08:00,2018-03-26 16:18:00,,0,1,General Course Announcements,NA,3558,1
